entry_id,is_relevant,feas_pa,feas_ka,feas_cr,feas_sr
4,,,,,
9,,,,4,
14,,,,,
19,,,,,
24,,,,,
29,,,,,
34,,,,,
39,,,,,
44,,,,,
49,,,,,
54,,,,,
59,,,,,
64,,,,,
69,,,,,
74,,,,,
79,,,,,
84,,,,,
89,,,,,
94,,,,,
99,,,,,
104,,,,,
109,,,,,
114,,,,,
119,,,,,
124,,,,,
129,,,,,
134,,,,,
139,,,,,
144,,,,,
149,,,,,
154,,,,,
159,,,,,
164,,,,,
169,,,,,
174,,,,,
179,,,,,
184,,,,,
189,,,,,
194,,,,,
199,,,,,
204,,,,,
209,,,,,
214,,,,,
219,,,,,
224,,,,,
229,,,,,
234,,,,,
239,,,,,
244,,,,,
249,,,,,
254,,,,,
259,,,,,
264,,,,,
269,,,,,
274,,,,,
279,,,,,
284,,,,,
289,,,,,
294,,,,,
299,,,,,
304,,,,,
309,,,,,
314,,,,,
319,,,,,
324,,,,,
329,,,,,
334,,,,,
339,,,,,
344,,,,,
349,,,,,
354,,,,,
359,,,,,
364,,,,,
369,,,,,
374,,,,,
379,,,,,
384,,,,,
389,,,,,
394,,,,,
399,,,,,
404,,,,,
409,,,,,
414,,,,,
419,,,,,
424,,,,,
429,,,,,
434,,,,,
439,,,,,
444,,,,,
449,,,,,
454,,,,,
459,,,,,
464,,,,,
469,,,,,
474,,,,,
479,,,,,
484,,,,,
489,,,,,
494,,,,,
499,,,,,
504,,,,,
509,,,,,
514,,,,,
519,,,,,
524,,,,,
529,,,,,
534,,,,,
539,,,,,
544,,,,,
549,,,,,
554,,,,,
559,,,,,
564,,,,,
569,,,,,
574,,,,,
579,,,,,
584,,,,,
589,,,,,
594,,,,,
599,,,,,
604,,,,,
609,,,,,
614,,,,,
619,,,,,
624,,,,,
629,,,,,
634,,,,,
639,,,,,
644,,,,,
649,,,,,
654,,,,,
659,,,,,
664,,,,,
669,,,,,
674,,,,,
679,,,,,
684,,,,,
689,,,,,
694,,,,,
699,,,,,
704,,,,,
709,,,,,
714,,,,,
719,,,,,
724,,,,,
729,,,,,
734,,,,,
739,,,,,
744,,,,,
749,,,,,
754,,,,,
759,,,,,
764,,,,,
769,,,,,
774,,,,,
779,,,,,
784,,,,,
789,,,,,
794,,,,,
799,,,,,
804,,,,,
809,,,,,
814,,,,,
819,,,,,
824,,,,,
829,,,,,
834,,,,,
839,,,,,
844,,,,,
849,,,,,
854,,,,,
859,,,,,
864,,,,,
869,,,,,
874,,,,,
879,,,,,
884,,,,,
889,,,,,
894,,,,,
899,,,,,
904,,,,,
909,,,,,
914,,,,,
919,,,,,
924,,,,,
929,,,,,
934,,,,,
939,,,,,
944,,,,,
949,,,,,
954,,,,,
959,,,,,
964,,,,,
969,,,,,
974,,,,,
979,,,,,
984,,,,,
989,,,,,
994,,,,,
999,,,,,
1004,,,,,
1009,,,,,
1014,,,,,
1019,,,,,
1024,,,,,
1029,,,,,
1034,,,,,
1039,,,,,
1044,,,,,
1049,,,,,
1054,,,,,
1059,,,,,
1064,,,,,
1069,,,,,
1074,,,,,
1079,,,,,
1084,,,,,
1089,,,,,
1094,,,,,
1099,,,,,
1104,,,,,
1109,,,,,
1114,,,,,
1119,,,,,
1124,,,,,
1129,,,,,
1134,,,,,
1139,,,,,
1144,,,,,
1149,,,,,
1154,,,,,
1159,,,,,
1164,,,,,
1169,,,,,
1174,,,,,
1179,,,,,
3,Yes,1,1,1,1
11,No,,,,
18,Yes,5,1,5,5
26,No,,,,
33,No,,,,
41,No,,,,
48,Yes,4,1,3,1
56,Yes,1,1,1,1
63,Yes,3,1,1,1
71,No,,,,
78,Yes,1,1,1,1
86,Yes,1,1,1,1
93,Yes,1,1,1,1
101,Yes,1,1,1,1
108,Yes,1,1,1,1
116,Yes,1,1,3,1
123,No,,,,
131,Yes,1,1,5,1
138,No,,,,
146,Yes,1,1,1,1
153,No,,,,
161,Yes,5,1,1,1
168,Yes,1,1,5,1
176,Yes,1,1,1,1
183,No,,,,
191,No,,,,
198,Yes,1,3,3,1
206,Yes,3,1,3,1
213,No,,,,
221,No,,,,
228,No,,,,
236,No,,,,
243,No,,,,
251,No,,,,
258,Yes,5,5,1,1
266,No,,,,
273,Yes,1,1,1,1
281,No,,,,
288,Yes,3,1,1,1
296,Yes,1,1,1,1
303,No,,,,
311,No,,,,
318,Yes,4,1,1,1
326,No,,,,
333,No,,,,
341,No,,,,
348,Yes,3,1,1,1
356,No,,,,
363,No,,,,
371,No,,,,
378,Yes,4,1,5,1
386,Yes,1,5,1,1
393,No,,,,
401,No,,,,
408,Yes,1,5,1,1
416,No,,,,
423,No,,,,
431,No,,,,
438,Yes,1,1,1,1
446,No,,,,
453,No,,,,
461,No,,,,
468,No,,,,
476,No,,,,
483,No,,,,
491,No,,,,
498,No,,,,
506,No,,,,
513,No,,,,
521,Yes,3,1,1,1
528,Yes,4,1,4,1
536,Yes,1,1,1,1
543,No,,,,
551,No,,,,
558,No,,,,
566,Yes,3,1,1,1
573,No,,,,
581,No,,,,
588,Yes,4,4,1,1
596,No,,,,
603,Yes,4,4,5,1
611,No,,,,
618,No,,,,
626,No,,,,
633,Yes,3,3,1,1
641,Yes,1,1,1,1
648,No,,,,
656,Yes,1,1,1,1
663,No,,,,
671,No,,,,
678,Yes,1,1,3,1
686,Yes,1,1,1,1
693,Yes,1,1,1,1
701,Yes,1,1,1,1
708,No,,,,
716,No,,,,
723,No,,,,
731,No,,,,
738,No,,,,
746,No,,,,
753,No,,,,
761,No,,,,
768,No,,,,
776,Yes,1,1,5,1
783,No,,,,
791,No,,,,
798,Yes,1,1,1,1
806,No,,,,
813,Yes,1,1,1,1
821,Yes,1,3,1,1
828,Yes,1,1,3,1
836,No,,,,
843,Yes,4,1,1,1
851,Yes,1,1,1,1
858,Yes,1,1,1,1
866,Yes,1,1,1,1
873,No,,,,
881,Yes,1,1,1,1
888,No,,,,
896,No,,,,
903,No,,,,
911,No,,,,
918,No,,,,
926,Yes,1,1,1,1
933,Yes,1,1,1,1
941,No,,,,
948,Yes,1,1,1,1
956,No,,,,
963,No,,,,
971,Yes,1,1,1,1
978,No,,,,
986,No,,,,
993,Yes,1,1,1,1
1001,No,,,,
1008,No,,,,
1016,Yes,3,1,3,1
1023,Yes,1,1,1,1
1031,Yes,1,1,1,3
1038,Yes,1,1,1,1
1046,No,,,,
1053,Yes,1,1,2,1
1061,No,,,,
1068,Yes,1,1,1,1
1076,No,,,,
1083,No,,,,
1091,Yes,1,1,3,1
1098,Yes,3,4,4,1
1106,Yes,1,1,4,1
1113,No,,,,
1121,Yes,1,1,1,1
1128,No,,,,
1136,Yes,1,1,1,1
1143,No,,,,
1151,No,,,,
1158,Yes,1,1,1,3
1166,Yes,4,4,1,1
1173,Yes,1,1,1,1
1181,No,,,,
